http://www.boxofficemojo.com/movies/?id=lorax.htm,Dr. Seuss' The Lorax,214030500,3/2/12,12428587,"['', 'Rob Riggle', 'Danny DeVito', '(Voice)', 'Zac Efron', 'Ed Helms', 'Taylor Swift ']",[],0
http://www.boxofficemojo.com/movies/?id=klimt.htm,Klimt,97656,6/22/07,5474,"['Saffron Burrows', 'Stephen Dillane', 'John Malkovich']","['Austria', 'France', 'Germany', 'UK']",1
http://www.boxofficemojo.com/movies/?id=yogibear.htm,Yogi Bear,100246011,12/17/10,14569067,"['', ' ', 'Dan Aykroyd ', 'Anna Faris']","['USA', 'New Zealand']",0
http://www.boxofficemojo.com/movies/?id=diaryofawimpykid.htm,Diary of a Wimpy Kid,64003625,3/19/10,4283601,"['Chloe Moretz', 'Zachary Gordon', 'Devon Bostick', 'Steve Zahn', 'Rachael Harris']",['USA'],0
http://www.boxofficemojo.com/movies/?id=bobby.htm,Bobby,11242801,11/17/06,1582346,"['William H. Macy', 'Freddy Rodriguez', 'Mary Elizabeth Winstead', 'Nick Cannon', 'Laurence Fishburne', 'Lindsay Lohan', 'Kip Pardue', 'Emilio Estevez', 'Sharon Stone', 'Elijah Wood', 'Martin Sheen', 'Helen Hunt', 'Heather Graham', 'Demi Moore', 'Joy Bryant', 'James Marsden', 'Joshua Jackson', 'Anthony Hopkins', 'Ashton Kutcher', 'Christian Slater', 'Shia LaBeouf']",['USA'],1
http://www.boxofficemojo.com/movies/?id=shutupandsing.htm,Shut Up and Sing,1215045,10/27/06,64065,"['David Harbour', 'Reg Rogers', 'Alexander Chaplin', 'Chris Bowers']",['USA'],0
http://www.boxofficemojo.com/movies/?id=mi4.htm,Mission: Impossible - Ghost Protocol,209397903,12/16/11,28916714,"['Josh Holloway', 'Vladimir Mashkov', 'Tom Cruise', 'Simon Pegg', 'Lea Seydoux', 'Tom Wilkinson*', 'Anil Kapoor', 'Jeremy Renner', 'Michael Nyqvist', 'Paula Patton']","['USA', 'United Arab Emirates', 'Czech Republic']",1
http://www.boxofficemojo.com/movies/?id=flight.htm,Flight,93772375,11/2/12,7535112,"['Don Cheadle', 'Melissa Leo', 'John Goodman', 'Bruce Greenwood', 'Denzel Washington']",['USA'],0
http://www.boxofficemojo.com/movies/?id=jamesbond21.htm,Casino Royale,167445960,11/17/06,105932056,"['Mads Mikkelsen', 'Daniel Craig', 'Judi Dench', 'Jeffrey Wright', 'Eva Green', 'Caterina Murino']","['UK', 'Czech Republic', 'USA', 'Germany', 'Bahamas']",1
http://www.boxofficemojo.com/movies/?id=againsttheropes.htm,Against the Ropes,5884190,2/20/04,79781,"['Meg Ryan', 'Omar Epps']","['USA', 'Germany']",0
http://www.boxofficemojo.com/movies/?id=quartet.htm,Quartet,18390117,1/11/13,12406069,"['Maggie Smith', 'Tom Courtenay', 'Billy Connolly', 'Pauline Collins']",['UK'],1
http://www.boxofficemojo.com/movies/?id=finaldestination3.htm,Final Destination 3,54098051,2/10/06,15869800,"['Amanda Crew*', 'Mary Elizabeth Winstead']","['Germany', 'USA', 'Canada']",0
http://www.boxofficemojo.com/movies/?id=lincolnlawyer.htm,The Lincoln Lawyer,58009200,3/18/11,3455603,"['Matthew McConaughey', 'William H. Macy', 'Michael Pena', 'John Leguizamo', 'Josh Lucas', 'Ryan Phillippe', 'Bryan Cranston', 'Marisa Tomei']",['USA'],0
http://www.boxofficemojo.com/movies/?id=wildtarget.htm,Wild Target,108589,10/29/10,818508,"['Emily Blunt', 'Bill Nighy', 'Rupert Grint', 'Martin Freeman', 'Rupert Everett']","['UK', 'France']",1
http://www.boxofficemojo.com/movies/?id=kickingandscreaming.htm,Kicking and Screaming,52842724,5/13/05,1364703,"['Will Ferrell', 'Josh Hutcherson', 'Robert Duvall']",['USA'],0
http://www.boxofficemojo.com/movies/?id=intheshadowofthemoon.htm,In the Shadow of the Moon,1134358,9/7/07,220411,"['Buzz Aldrin', 'Neil Armstrong', 'Stephen Armstrong', 'Viola Armstrong']","['UK', 'USA']",0
http://www.boxofficemojo.com/movies/?id=importanceofbeingearnest.htm,The Importance of Being Earnest,8384929,5/17/02,4750926,"['Judi Dench', 'Tom Wilkinson', 'Colin Firth', 'Reese Witherspoon']","['UK', 'USA']",1
http://www.boxofficemojo.com/movies/?id=alvin3d.htm,Alvin and the Chipmunks: Chipwrecked,133110742,12/16/11,23778315,"['Anna Faris', 'David Cross', '(Voice)', 'Christina Applegate', 'Jason Lee', 'Justin Long']",['USA'],0
http://www.boxofficemojo.com/movies/?id=bookofeli.htm,The Book of Eli,94835059,1/15/10,6294247,"['Ray Stevenson', 'Gary Oldman', 'Denzel Washington', 'Mila Kunis']",['USA'],1
